									
									
	19	2009-07-04	A	Dallas	1-2	L	2-13-4	Angel 6 (Borman 1, Rojas 2) 43	Danny Cepero, Danleigh Borman (Khano Smith 49), Andrew Boyens (Sinisa Ubiparipovic 46), Mike Petke, Jeremy Hall, Nick Zimmerman (John Wolyniec 80), Matthew Mbuta, Luke Sassano, Seth Stammler, Jorge Rojas, Juan Pablo Angel,
	20	2009-07-16	H	Los Angeles	1-3	L	2-14-4	Angel 7 (penalty kick) 87	Danny Cepero, Jeremy Hall, Luke Sassano, Mike Petke, Alfredo Pacheco, Nick Zimmerman (Sinisa Ubiparipovic 70), Albert Celades (Dane Richards 62), Seth Stammler, Jorge Rojas, Juan Pablo Angel, Macoumba Kandji (John Wolyniec 79).
	21	2009-07-25	A	Colorado	0-4	L	2-15-4		Bouna Coundoul, Jeremy Hall, Leo Krupnik, Mike Petke, Alfredo Pacheco, Macoumba Kandji (John Wolyniec 66), Jorge Rojas (Seth Stammler 72), Luke Sassano, Sinisa Ubiparipovic (sent off 45), Dane Richards, Juan Pablo Angel (Nick Zimmerman 59),
	CL-P	2009-07-30	A	W Connection	2-2	D		Obster 48; own goal (Joseph) 61	Danny Cepero, Alfredo Pacheco, Kevin Goldthwaite, Mike Petke, Jeremy Hall, Albert Celades, Seth Stammler, Jorge Rojas (Sinisa Ubiparipovic 90), Ernst Obster (Danleigh Borman 81), Dane Richards, Juan Pablo Angel
	CL-P	2009-08-05	H	W Connection	1-2	L		Wolyniec 19	Danny Cepero, Alfredo Pacheco (Danleigh Borman 46), Kevin Goldthwaite (Matthew Mbuta 80), Mike Petke, Jeremy Hall, Seth Stammler, Albert Celades, Jorge Rojas (Sinisa Ubiparipovic 55), Ernst Obster, Dane Richards, John Wolyniec
	22	2009-08-15	H	Chivas USA	0-2	L	2-16-4		Bouna Coundoul, Jeremy Hall, Kevin Goldthwaite, Carlos Johnson (Danleigh Borman 46), Mike Petke, Ernst Obster, Luke Sassano (Matthew Mbuta 80), Seth Stammler, Albert Celades (Nick Zimmerman 35), John Wolyniec, Dane Richards.
	23	2009-08-23	H	Dallas	3-2	W	3-16-4	Angel 8 (Celades 2) 4; Richards 2 (Wolyniec 1, Celades 3) 27; Angel 9 (unassisted) 88	Danny Cepero, Jeremy Hall, Danleigh Borman, Andrew Boyens, Kevin Goldthwaite (sent off 60), Dane Richards, Seth Stammler, Sinisa Ubiparipovic (Jorge Rojas 78), Albert Celades (Leo Krupnik 66), John Wolyniec (Macoumba Kandji 78), Juan Pablo Angel.
	24	2009-08-30	H	Columbus	1-0	W	4-16-4	Richards 3 (unassisted) 63	Bouna Coundoul, Carlos Johnson, Andrew Boyens, Mike Petke, Danleigh Borman, Dane Richards, Jorge Rojas (Macoumba Kandji 59), Seth Stammler, Sinisa Ubiparipovic (Luke Sassano 80), Juan Pablo Angel, John Wolyniec.
	25	2009-09-12	H	Kansas City	0-1	L	4-17-4		Bouna Coundoul, Andrew Boyens, Leo Krupnik, Danleigh Borman, Dane Richards, Carlos Johnson (sent off after final whistle), Jorge Rojas, Seth Stammler, Ernst Obster (Nick Zimmerman 64), Macoumba Kandji, John Wolyniec (Matthew Mbuta 80).
	26	2009-09-18	H	New England	1-1	D	4-17-5	Wolyniec 2 (Richards 2, Kandji 4) 69	Bouna Coundoul, Jeremy Hall, Andrew Boyens, Mike Petke, Danleigh Borman (Sinisa Ubiparipovic 91+), Dane Richards, Jorge Rojas (Albert Celades 46), Luke Sassano, Seth Stammler, John Wolyniec (Matthew Mbuta 73), Macoumba Kandji.
	27	2009-09-26	A	Chivas USA	1-1	D	4-17-6	Angel 10 (Ubiparipovic 1) 84	Bouna Coundoul, Jeremy Hall, Mike Petke, Andrew Boyens, Dane Richards, Albert Celades, Carlos Johnson, Seth Stammler, Danleigh Borman (Sinisa Ubiparipovic 65), Juan Pablo Angel (Luke Sassano 89), Macoumba Kandji,
	28	2009-10-03	A	San Jose	0-1	L	4-18-6		Bouna Coundoul, Carlos Johnson, Andrew Boyens, Mike Petke, Jeremy Hall (Danleigh Borman 57), Dane Richards, Seth Stammler, Sinisa Ubiparipovic, Luke Sassano (Matthew Mbuta 82), Juan Pablo Angel, Macoumba Kandji,
	29	2009-10-14	A	Real Salt Lake	0-2	L	4-19-6		Danny Cepero, Carlos Johnson, Andrew Boyens, Mike Petke, Danleigh Borman (Ernst Obster 87), Albert Celades, Seth Stammler, Jeremy Hall (Matthew Mbuta 82), Sinisa Ubiparipovic, Dane Richards, Macoumba Kandji.
	30	2009-10-24	H	Toronto	5-0	W	5-19-6	Kandji 3 (Celades 4, Angel 2) 2; Angel 11 (Kandji 5) 33; Angel 12 (Hall 1) 62; Kandji 4 (unassisted) 70; Mbuta 1 (penalty kick) 94+	Bouna Coundoul, Carlos Johnson, Andrew Boyens, Mike Petke (Walter Garcia 9), Jeremy Hall, Dane Richards, Albert Celades (Matthew Mbuta 92+), Seth Stammler, Danleigh Borman, Macoumba Kandji, Juan Pablo Angel (Sinisa Ubiparipovic 90).
	1	2010-03-27	H	Chicago	1-0	W	1-0-0	Lindpere 1 (unassisted) 40	Bouna Coundoul, Roy Miller, Mike Petke, Tim Ream, Jeremy Hall, Danleigh Borman (John Wolyniec 71), Joel Lindpere, Sinisa Ubiparipovic, Dane Richards, Juan Pablo Angel, Macoumba Kandji (Tony Tchani 89)
	2	2010-04-03	A	Seattle	1-0	W	2-0-0	Kandji 1 (unassisted) 21	Bouna Coundoul, Roy Miller, Mike Petke, Tim Ream, Jeremy Hall, Joel Lindpere, Seth Stammler, Sinisa Ubiparipovic (Danleigh Borman 79), Dane Richards, Juan Pablo Angel, Macoumba Kandji (Conor Chinn 89)
	3	2010-04-10	A	Chivas USA	0-2	L	2-1-0		Bouna Coundoul, Roy Miller (Conor Chinn 83), Mike Petke, Tim Ream, Jeremy Hall, Joel Lindpere, Seth Stammler (Salou Ibrahim 54), Sinisa Ubiparipovic (Tony Tchani 77), Dane Richards, Juan Pablo Angel, Macoumba Kandji
	4	2010-04-17	H	Dallas	2-1	W	3-1-0	Angel 1 (Lindpere 1) 56; Angel 2 (penalty kick) 90	Bouna Coundoul, Roy Miller, Mike Petke, Tim Ream, Jeremy Hall, Macoumba Kandji, Joel Lindpere, Seth Stammler (Carl Robinson 58), Dane Richards (Sinisa Ubiparipovic 81), Juan Pablo Angel, Salou Ibrahim (Danleigh Borman 71)
	5	2010-04-24	H	Philadelphia	2-1	W	4-1-0	Ibrahim 1 (Hall 1) 50; Angel 3 (penalty kick) 67	Bouna Coundoul, Roy Miller (Danleigh Borman 67), Mike Petke, Tim Ream, Jeremy Hall, Brian Nielsen (Sinisa Ubiparipovic 67), Joel Lindpere, Carl Robinson, Dane Richards, Juan Pablo Angel, Salou Ibrahim (Seth Stammler 74)
	OC-Q	2010-04-27	H	Philadelphia	2-1	W		Chinn (unassisted) 16; Chinn (Sassano) 41	Greg Sutton, Danleigh Borman, Carlos Mendes (Chris Albright 46), Andrew Boyens, Luke Sassano, Brian Nielsen (Austin da Luz 58), Tony Tchani, Seth Stammler, Sinisa Ubiparipovic (Irving Garcia 83), Conor Chinn, Juan Agudelo (John Wolyniec 64)
	6	2010-05-01	A	DC United	2-0	W	5-1-0	Ibrahim 2 (Richards 1, Angel 1) 51; Angel 4 (Lindpere 2) 60	Bouna Coundoul, Jeremy Hall, Mike Petke, Tim Ream, Roy Miller, Dane Richards (Danleigh Borman 73), Carl Robinson, Joel Lindpere, Seth Stammler, Juan Pablo Angel (Conor Chinn 89), Salou Ibrahim (Tony Tchani 72).
	7	2010-05-08	A	San Jose	0-4	L	5-2-0		Bouna Coundoul, Luke Sassano (sent off 13), Mike Petke, Tim Ream, Roy Miller (Danleigh Borman 67), Dane Richards, Tony Tchani (Sinisa Ubiparipovic 75), Joel Lindpere, Seth Stammler, Juan Pablo Angel, Salou Ibrahim (Jeremy Hall 58).
	OC-Q	2010-05-12	H	New England	3-0	W		Wolyniec (unassisted) 36; Ubiparipovic (Nielsen) 62; Wolyniec (unassisted) 64	Greg Sutton, Danleigh Borman, Carlos Mendes, Andrew Boyens, Chris Albright (Irving Garcia 63), Brian Nielsen, Tony Tchani (Luke Sassano 46), Sinisa Ubiparipovic, Jeremy Hall, Conor Chinn, John Wolyniec (Juan Agudelo 76)
	8	2010-05-15	H	Seattle	0-1	L	5-3-0		Bouna Coundoul, Jeremy Hall, Mike Petke, Tim Ream, Danleigh Borman, Dane Richards (Sinisa Ubiparipovic 56), Carl Robinson (Tony Tchani 87), Joel Lindpere, Seth Stammler, Salou Ibrahim (Brian Nielsen 52), Juan Pablo Angel
	9	2010-05-20	H	Columbus	1-3	L	5-4-0	Tchani 1 (Mendes 1) 81	Bouna Coundoul, Danleigh Borman, Mike Petke, Tim Ream, Chris Albright (Carlos Mendes 71), Roy Miller, Seth Stammler, Sinisa Ubiparipovic (Tony Tchani 65), Jeremy Hall (John Wolyniec 22), Juan Pablo Angel, Dane Richards
	OC-Q	2010-05-26	H	Colorado	3-0	W		Wolyniec (Garcia) 11; Wolyniec (Tchani) 43; Chinn (unassisted) 56	Greg Sutton, Roy Miller (Danleigh Borman 46), Carlos Mendes (Mike Petke 46), Chris Albright, Luke Sassano, Tony Tchani, Sinisa Ubiparipovic, Irving Garcia (Seth Stammler 68), Jeremy Hall, Conor Chinn, John Wolyniec (Dane Richards 68)
	10	2010-05-29	A	New England	2-3	L	5-5-0	Stammler 1 (Miller 1) 20; Angel 5 (Borman 1, Lindpere 3) 49	Bouna Coundoul, Danleigh Borman (Jeremy Hall 70), Mike Petke, Tim Ream, Carlos Mendes (sent off 56), Sinisa Ubiparipovic (Luke Sassano 73), Roy Miller (sent off 75), Joel Lindpere, Seth Stammler, Juan Pablo Angel (Tony Tchani 79), Dane Richards.
	11	2010-06-02	H	Houston	2-1	W	6-5-0	Ubiparipovic 1 (Albright 1) 15; Angel 6 (free kick) 94+	Bouna Coundoul, Chris Albright, Mike Petke, Tim Ream, Danleigh Borman, Dane Richards (Tony Tchani 15), Sinisa Ubiparipovic, Joel Lindpere (Jeremy Hall 47), Seth Stammler, John Wolyniec (Conor Chinn 83), Juan Pablo Angel
	12	2010-06-05	H	Chivas USA	1-0	W	7-5-0	Stammler 2 (unassisted) 27	Bouna Coundoul, Danleigh Borman, Tim Ream, Carlos Mendes, Chris Albright, Tony Tchani, Seth Stammler, Joel Lindpere, Sinisa Ubiparipovic (Roy Miller 12), Juan Pablo Angel (Mike Petke 89), John Wolyniec (Salou Ibrahim 66).
	13	2010-06-26	A	Kansas City	3-0	W	8-5-0	Ibrahim 3 (Angel 2) 55; Angel 7 (Coundoul 1) 82; Angel 8 (unassisted) 90	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Danleigh Borman, Tony Tchani (Mike Petke 89), Seth Stammler, Joel Lindpere, Sinisa Ubiparipovic (Roy Miller 77), Salou Ibrahim (Conor Chinn 77), Juan Pablo Angel.
	OC-16	2010-06-29	A	Harrisburg	0-1	L			Greg Sutton, Roy Miller, Mike Petke, Andrew Boyens, Luke Sassano, Brian Nielsen (Tim Ream 80), Juan Agudelo (Tony Tchani 66), Irving Garcia (Austin da Luz 75), Jeremy Hall, Conor Chinn, John Wolyniec
	14	2010-07-04	A	Colorado	1-1	D	8-5-1	Angel 9 (Ubiparipovic 1) 34	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Danleigh Borman, Dane Richards, Seth Stammler, Tony Tchani (Salou Ibrahim 68), Sinisa Ubiparipovic (Mike Petke 89), Juan Pablo Angel (Roy Miller 84), Joel Lindpere
	15	2010-07-10	H	DC United	0-0	D	8-5-2		Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Danleigh Borman, Dane Richards (Macoumba Kandji 76), Seth Stammler (Tony Tchani 56), Joel Lindpere, Sinisa Ubiparipovic, Juan Pablo Angel, Salou Ibrahim (Roy Miller 57)
	16	2010-07-17	A	Columbus	0-2	L	8-6-2		Bouna Coundoul, Luke Sassano, Carlos Mendes, Tim Ream, Danleigh Borman (Macoumba Kandji 46), Roy Miller, Joel Lindpere, Seth Stammler (Carl Robinson 79), Sinisa Ubiparipovic (Tony Tchani 46), Juan Pablo Angel, Dane Richards
	17	2010-07-31	A	Houston	2-2	D	8-6-3	Angel 10 (Henry 1) 10; Angel 11 (Henry 2) 58	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Tony Tchani (Carl Robinson 89), Macoumba Kandji, Joel Lindpere, Seth Stammler (Dane Richards 46), Thierry Henry, Juan Pablo Angel
	18	2010-08-08	A	Chicago	0-0	D	8-6-4		Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Rafael Marquez (Seth Stammler 61), Tony Tchani (Salou Ibrahim 80), Joel Lindpere, Macoumba Kandji, Thierry Henry (Dane Richards 45), Juan Pablo Angel
	19	2010-08-11	H	Toronto	1-0	W	9-6-4	Lindpere 2 (Stammler 1, Henry 3) 23	Greg Sutton, Chris Albright, Carlos Mendes, Tim Ream, Danleigh Borman, Macoumba Kandji (Salou Ibrahim 81), Tony Tchani, Joel Lindpere, Seth Stammler, Juan Pablo Angel (Carl Robinson 89), Thierry Henry (Sinisa Ubiparipovic 46)
	20	2010-08-14	H	Los Angeles	0-1	L	9-7-4		Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Rafael Marquez (Macoumba Kandji 71), Tony Tchani, Joel Lindpere, Thierry Henry, Juan Pablo Angel (Sinisa Ubiparipovic 85)
	21	2010-08-21	A	Toronto	4-1	W	10-7-4	Marquez 1 (Tchani 1) 35; own goal (Nane) 41; Angel 12 (penalty kick) 61; Robinson 1 (Richards 2) 77	Bouna Coundoul, Roy Miller, Tim Ream, Carlos Mendes, Chris Albright, Joel Lindpere, Rafael Marquez (Carl Robinson 74), Tony Tchani, Dane Richards, Juan Pablo Angel, Thierry Henry (Salou Ibrahim 67)
	22	2010-08-28	H	San Jose	2-0	W	11-7-4	Richards 1 (Lindpere 4) 46+; Henry 1 (Richards 3, Albright 2) 63	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Rafael Marquez, Tony Tchani (Seth Stammler 84), Joel Lindpere, Thierry Henry (Salou Ibrahim 88), Juan Pablo Angel (Macoumba Kandji 72)
	23	2010-09-04	A	Real Salt Lake	0-1	L	11-8-4		Greg Sutton, Chris Albright (Salou Ibrahim 86), Carlos Mendes, Tim Ream, Danleigh Borman, Macoumba Kandji (Sinisa Ubiparipovic 76), Seth Stammler, Tony Tchani, Joel Lindpere, Thierry Henry, Juan Pablo Angel
	24	2010-09-11	H	Colorado	3-1	W	12-8-4	Henry 2 (Lindpere 5) 17; Ream 1 (Tchani 2, Marquez 1) 32; Richards 2 (Angel 3) 58	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Rafael Marquez (Seth Stammler 72), Tony Tchani, Joel Lindpere, Thierry Henry, Juan Pablo Angel (Macoumba Kandji 89)
	25	2010-09-16	A	Dallas	2-2	D	12-8-5	Ballouchy 4 (Lindpere 6) 48+; own goal (Benitez) 82	Bouna Coundoul, Chris Albright, Tim Ream, Carlos Mendes, Roy Miller, Dane Richards (Salou Ibrahim 87), Rafael Marquez, Tony Tchani (Juan Pablo Angel 63), Joel Lindpere, Mehdi Ballouchy, Thierry Henry
	26	2010-09-24	A	Los Angeles	2-0	W	13-8-5	Richards 3 (unassisted) 36; Angel 13 (penalty kick) 60	Bouna Coundoul, Carey Talley (Mike Petke 40), Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Rafa Márquez (Carl Robinson 69), Tony Tchani (Salou Ibrahim 71), Joel Lindpere, Mehdi Ballouchy, Juan Pablo Angel
	27	2010-10-02	H	Kansas City	1-0	W	14-8-5	Richards 4 (unassisted ) 6	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller (Mike Petke 86), Dane Richards, Tony Tchani, Mehdi Ballouchy, Joel Lindpere, Juan Pablo Angel, Thierry Henry (Carl Robinson 74)
	28	2010-10-09	H	Real Salt Lake	0-0	D	14-8-6		Greg Sutton, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Tony Tchani (Juan Agudelo 88), Mehdi Ballouchy, Rafael Marquez, Joel Lindpere, Thierry Henry, Juan Pablo Angel
	29	2010-10-16	A	Philadelphia	1-2	L	14-9-6	Borman 1 (Ballouchy 6) 48	Bouna Coundoul, Chris Albright (Jeremy Hall 78), Carlos Mendes, Tim Ream, Danleigh Borman, Dane Richards, Rafael Marquez (Juan Agudelo 78), Tony Tchani (Salou Ibrahim 46), Joel Lindpere, Juan Pablo Angel, Mehdi Ballouchy
	30	2010-10-21	H	New England	2-0	W	15-9-6	Richards 5 (Angel 4) 17; Lindpere 3 (Tchani 3) 92+	Bouna Coundoul, Jeremy Hall, Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Mehdi Ballouchy, Rafael Marquez (Tony Tchani 88), Joel Lindpere, Salou Ibrahim, Juan Pablo Angel
	P-QF	2010-10-30	A	San Jose	1-0	W		Lindpere 1 (unassisted) 56	Bouna Coundoul, Chris Albright, Carlos Mendes, Tim Ream, Roy Miller, Dane Richards, Mehdi Ballouchy (Jeremy Hall 89), Rafael Marquez, Joel Lindpere (Carl Robinson 89), Juan Agudelo, Juan Pablo Angel
	P-QF	2010-11-04	H	San Jose	1-3	L		Angel 1 (Agudelo 1) 78	Bouna Coundoul, Chris Albright (Jeremy Hall 84), Carlos Mendes (Salou Ibrahim 84), Tim Ream, Roy Miller, Dane Richards, Joel Lindpere, Rafael Marquez, Mehdi Ballouchy, Juan Agudelo (Thierry Henry 84), Juan Pablo Angel
